OBJECTID,Join_Count,TARGET_FID,Property_I,Funding_So,Additional,Property,Address,City,Owner_Org_,Management,County,Zip,Total_Unit,S8_Asst_Un,Program_Ty,Overall_Ex,Financing,Loan_Mat_,Owner_Type,T2T6,S8_Risk_Le,Combined_R,TCAC_Risk_,TCAC_Years,expiration,TCAC_Appli,TCAC_,TCAC_Total,TCAC_Housi,TCAC_Const,TCAC_App_1,TCAC_Year_,TCAC_PIS_D,NEW_TCAC_A,USDA_W__Re,USDA_W__Se,USDA_Opera,USDA_Date_,USDA_W__Ta,Total_USDA,Mortgage_r,Original_C,Total_Affo,Property_S,Expiring_w,Original_1,TCAC_Risk1,Org_type,Latitude,Longitude,GEOID10
53,1,53,1053.000000000000000,HUD,no,Crocker Amazon Senior Apartments,"5199 Mission Street                          
",SAN FRANCISCO,"5199 Mission Street Senior Housing, Inc.",CARITAS MANAGEMENT CORPORATION,San Francisco,94112,36.000000000000000,36.000000000000000,PRAC/202,4/30/2013 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,36.000000000000000,1.000000000000000,1.000000000000000,1, ,Large/Medium Nonprofit,37.715600999999999,-122.441689999999990,06075026100
54,1,54,1054.000000000000000,HUD,no,APTS DE LA ESPERANZA,"3590 19TH STREET                             
",SAN FRANCISCO,"Mission Housing Development Property I, Inc.",CARITAS MANAGEMENT CORPORATION,San Francisco,94110,39.000000000000000,39.000000000000000,LMSA,7/31/2029 0:00:00,236(j)(1),4/1/2017 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,prepayment risk,1,39.000000000000000,1.000000000000000,0.000000000000000,1, ,Large/Medium Nonprofit,37.759999999999998,-122.423396999999990,06075020700
55,1,55,1055.000000000000000,HUD,no,BETEL APARTMENTS,"1227 HAMPSHIRE ST                            
",SAN FRANCISCO,"MISSION HOUSING DEVELOPMENT PROPERTY II, INC.",CARITAS MANAGEMENT CORPORATION,San Francisco,94110,50.000000000000000,41.000000000000000,LMSA,7/31/2029 0:00:00,236(j)(1),12/1/2017 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,prepayment risk,1,50.000000000000000,2.000000000000000,0.000000000000000,1, ,Large/Medium Nonprofit,37.752426000000000,-122.407258000000000,06075022903
56,1,56,1056.000000000000000,HUD,no,ALCANTARA COURT,"670 VALENCIA STREET                          
",SAN FRANCISCO,"Mission Housing Development Property IV, Inc.",CARITAS MANAGEMENT CORPORATION,San Francisco,94103,49.000000000000000,49.000000000000000,PRAC/202,5/31/2018 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,49.000000000000000,1.000000000000000,1.000000000000000,1, ,Large/Medium Nonprofit,37.762228999999998,-122.421623000000000,06075020800
57,1,57,1057.000000000000000,HUD,no,LAS BOUGAINVILLEAS,"1223 - 37TH AVE                              
",OAKLAND,"Las Bougainvilleas Senior Housing, INC",Casitas of Hayward,Alameda,94601,68.000000000000000,67.000000000000000,PRAC/202,3/31/2018 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,68.000000000000000,2.000000000000000,1.000000000000000,1, ,Small Nonprofit,37.774673000000000,-122.221252000000010,06001406100
58,1,58,1058.000000000000000,HUD,no,SAN TOMAS GARDENS APARTMENTS,"825 S San Tomas Aquino Road                  
",CAMPBELL,SAN TOMAS/CHARITIES HOUSING CORP,Charities Housing Development Corporation,Santa Clara,95008,100.000000000000000,94.000000000000000,Preservation,9/30/2029 0:00:00,223a7/241f/236,10/1/2034 0:00:00,Non-Profit,T6,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- T6,1,100.000000000000000,2.000000000000000,0.000000000000000,1, ,Large/Medium Nonprofit,37.275160999999997,-121.971175000000000,06085506701
59,1,59,1059.000000000000000,HUD,no,SIERRA VISTA I APARTMENTS,"1909 HACKETT AVE                             
",MOUNTAIN VIEW,"SIERRA VISTA I CHARITIES HSG. CORP., A CA NP",Charities Housing Development Corporation,Santa Clara,94040,34.000000000000000,28.000000000000000,Preservation,10/31/2024 0:00:00,236(j)(1),5/1/2014 0:00:00,Non-Profit,T6,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- T6,1,34.000000000000000,1.000000000000000,0.000000000000000,1, ,Large/Medium Nonprofit,37.403165000000001,-122.090566999999990,06085509303
60,1,60,1060.000000000000000,HUD,no,STONEY PINE,"267 W California Ave                         
",Sunnyvale,STONEY PINE CHARITIES HOUSING CORPRATION,Charities Housing Development Corporation,Santa Clara,94086,23.000000000000000,22.000000000000000,PRAC/811,6/30/2013 0:00:00,811,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,23.000000000000000,1.000000000000000,1.000000000000000,1, ,Large/Medium Nonprofit,37.382035000000002,-122.032135999999990,06085508704
61,1,61,1061.000000000000000,HUD,no,BAYSIDE ELDERLY HOUSING,"777 BROADWAY STREET                          
",SAN FRANCISCO,BAYSIDE ELDERLY HOUSING CORPORATION,Chinatown Community Development Center,San Francisco,94133,31.000000000000000,30.000000000000000,202/8 NC,12/31/2030 0:00:00,202,2/1/2031 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,prepayment risk- possible restrictions,1,31.000000000000000,1.000000000000000,0.000000000000000,1, ,Large/Medium Nonprofit,37.797533999999999,-122.409510999999990,06075010700
62,1,62,1062.000000000000000,HUD,no,INTERNATIONAL HOTEL SR HOUSING,"848 Kearny St                                
",San Francisco,International Hotel Senior Housing,Chinatown Community Development Center,San Francisco,94108,105.000000000000000,104.000000000000000,PRAC/202,9/30/2025 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,105.000000000000000,3.000000000000000,0.000000000000000,1, ,Large/Medium Nonprofit,37.795775999999996,-122.405040000000000,06075061100
63,1,63,1063.000000000000000,HUD,no,PLAZA DE LAS FLORES,"233 CARROLL ST                               
",SUNNYVALE,Christian Church Homes of Northern California,CHRISTIAN CHURCH HOMES MANAGEMENT SERVICES,Santa Clara,94086,101.000000000000000,101.000000000000000,Sec 8 NC,11/30/2023 0:00:00,542(c),9/1/2036 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,no affordability req,1,101.000000000000000,3.000000000000000,0.000000000000000,1, ,Large/Medium Nonprofit,37.374930999999997,-122.028471999999990,06085508602
64,1,64,1064.000000000000000,HUD,no,ANTIOCH RIVERTOWN SENIOR,"1400 A ST                                    
",ANTIOCH,ANTIOCH RIVERTON SENIOR HOUSING INC,Christian Church Homes of Northern California,Contra Costa,94509,50.000000000000000,50.000000000000000,PRAC/202,10/13/2013 0:00:00,202/162,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,50.000000000000000,2.000000000000000,1.000000000000000,1, ,Large/Medium Nonprofit,38.007739999999998,-121.806015000000000,06013306003
65,1,65,1065.000000000000000,HUD,no,HILLCREST TERRACE,"3420 Deer Valley Rd                          
",Antioch,"Antioch Hillcrest Terrace, Inc.",Christian Church Homes of Northern California,Contra Costa,94531,65.000000000000000,64.000000000000000,PRAC/202,3/31/2013 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,65.000000000000000,2.000000000000000,1.000000000000000,1, ,Large/Medium Nonprofit,37.989043000000002,-121.785518999999990,06013308001
66,1,66,1066.000000000000000,HUD,no,STRAWBERRY CREEK LODGE,"1320 ADDISON ST                              
",BERKELEY,STRAWBERRY CREEK LODGE FOUNDATION,Christian Church Homes of Northern California,Alameda,94702,150.000000000000000,53.000000000000000,LMSA,6/30/2026 0:00:00,202,7/1/2012 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,prepayment risk,1,150.000000000000000,3.000000000000000,0.000000000000000,1, ,Small Nonprofit,37.868943999999999,-122.285614000000000,06001423100
67,1,67,1067.000000000000000,HUD,no,SYCAMORE PLACE II SR. HSG.,"161 Sycamore Avenue                          
",BRENTWOOD,Sycamore Place II Senior Housing,Christian Church Homes of Northern California,Contra Costa,94513,40.000000000000000,39.000000000000000,PRAC/202,7/31/2013 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,40.000000000000000,1.000000000000000,1.000000000000000,1, ,Small Nonprofit,37.939908000000003,-121.692882999999990,06013303103
68,1,68,1068.000000000000000,HUD,no,SYCAMORE PLACE,"1100 SYCAMORE CT                             
",BRENTWOOD,"BRENTWOOD SENIOR HOUSING, INC",Christian Church Homes of Northern California,Contra Costa,94513,41.000000000000000,40.000000000000000,PRAC/202,7/16/2017 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,41.000000000000000,1.000000000000000,1.000000000000000,1, ,Small Nonprofit,37.940823999999999,-121.691587000000000,06013303103
69,1,69,1069.000000000000000,HUD,no,CROCKETT SENIOR HOUSING,"1212 Wanda St                                
",Crockett,"Crockett Senior Housing, a California nonprofit",Christian Church Homes of Northern California,Contra Costa,94525,36.000000000000000,36.000000000000000,PRAC/202,9/30/2013 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,36.000000000000000,1.000000000000000,1.000000000000000,1, ,Large/Medium Nonprofit,38.053828000000003,-122.222966000000000,06013357000
70,1,70,1070.000000000000000,HUD,no,Jefferson Street Sr Hsg,"3400 Jefferson Street                        
",NAPA,Jefferson Street Senior Housing Corp.,Christian Church Homes of Northern California,Napa,94558,78.000000000000000,77.000000000000000,PRAC/202,6/30/2013 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,78.000000000000000,2.000000000000000,1.000000000000000,1, ,Large/Medium Nonprofit,38.323611000000000,-122.300676000000000,06055200602
71,1,71,1071.000000000000000,HUD,no,IRENE COOPER MANOR,1218 2nd Avenue,OAKLAND,"EVERGREEN ANNEX, INC.",Christian Church Homes of Northern California,Alameda,94606,40.000000000000000,40.000000000000000,PRAC/202,9/30/2020 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,40.000000000000000,1.000000000000000,0.000000000000000,1, ,Small Nonprofit,37.797378000000002,-122.257054000000000,06001406000
72,1,72,1072.000000000000000,HUD,no,WESTLAKE CHRISTIAN TERRACE II,"275 28TH ST                                  
",OAKLAND,Christian Church Homes of Northern California,Christian Church Homes of Northern California,Alameda,94611,200.000000000000000,40.000000000000000,LMSA,6/30/2029 0:00:00,207/223(f),12/1/2036 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,no affordability req,1,200.000000000000000,3.000000000000000,0.000000000000000,1, ,Large/Medium Nonprofit,37.816104000000003,-122.262431000000010,06001403501
73,1,73,1073.000000000000000,HUD,no,"Percy Abram, Jr. Senior Apartments","1094 Alcatraz Ave                            
",Oakland,Abram Housing Corporation,Christian Church Homes of Northern California,Alameda,94608,44.000000000000000,44.000000000000000,PRAC/202,7/31/2013 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,44.000000000000000,1.000000000000000,1.000000000000000,1, ,Large/Medium Nonprofit,37.847102000000000,-122.283823000000000,06001400800
74,1,74,1074.000000000000000,HUD,no,BETH EDEN HOUSING DEVELOPMENT,"1100 MARKET ST                               
",OAKLAND,"Beth Eden Hsg. Dev., a Calif. Non-profit Corp.",Christian Church Homes of Northern California,Alameda,94607,54.000000000000000,54.000000000000000,LMSA,12/31/2016 0:00:00,236(j)(1),7/1/2015 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,prepayment risk,3,54.000000000000000,2.000000000000000,1.000000000000000,3, ,Large/Medium Nonprofit,37.806044999999997,-122.281665000000000,06001402600
75,1,75,1075.000000000000000,HUD,no,SISTER THEA BOWMAN MANOR,"6400 San Pablo AVE                           
",OAKLAND,"ST. COLUMBA DEVELOPMENT CORPORATION, INC.",Christian Church Homes of Northern California,Alameda,94608,55.000000000000000,55.000000000000000,202/8 NC,9/30/2030 0:00:00,207/223(f),7/1/2041 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,no affordability req,1,55.000000000000000,2.000000000000000,0.000000000000000,1, ,Small Nonprofit,37.846977000000003,-122.284938000000000,06001400800
76,1,76,1076.000000000000000,HUD,no,BANCROFT SENIOR HOMES,"5636 Bancroft Avenue                         
",OAKLAND,"BANCROFT SENIOR HOMES, INC.",Christian Church Homes of Northern California,Alameda,94605,61.000000000000000,60.000000000000000,PRAC/202,9/30/2013 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,61.000000000000000,2.000000000000000,1.000000000000000,1, ,Large/Medium Nonprofit,37.771391000000001,-122.195322000000000,06001407500
77,1,77,1077.000000000000000,HUD,no,J. L. RICHARD TERRACE,"250 EAST 12TH ST                             
",OAKLAND,EVERGREEN TERRACE CORP,Christian Church Homes of Northern California,Alameda,94606,80.000000000000000,80.000000000000000,202/8 NC,8/31/2028 0:00:00,207/223(f),8/1/2047 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,no affordability req,1,80.000000000000000,2.000000000000000,0.000000000000000,1, ,Large/Medium Nonprofit,37.796827000000000,-122.256752000000010,06001406000
78,1,78,1078.000000000000000,HUD,no,SOJOURNER TRUTH MANOR,"5815 Martin Luther King Jr Way               
",Oakland,SOJOURNER TRUTH HOUSING INC.,Christian Church Homes of Northern California,Alameda,94609,88.000000000000000,87.000000000000000,LMSA,9/30/2013 0:00:00,236(j)(1),3/1/2016 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,prepayment risk,4,88.000000000000000,2.000000000000000,1.000000000000000,4, ,Small Nonprofit,37.843581999999998,-122.270617000000000,06001400700
79,1,79,1079.000000000000000,HUD,no,POSADA DE COLORES,"2221 FRUITVALE AVE                           
",OAKLAND,Posada de Colores,Christian Church Homes of Northern California,Alameda,94601,100.000000000000000,100.000000000000000,202/8 NC,9/30/2014 0:00:00,202,10/1/2019 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,prepayment risk,3,100.000000000000000,2.000000000000000,1.000000000000000,3, ,Small Nonprofit,37.785449999999997,-122.222069000000000,06001406300
80,1,80,1080.000000000000000,HUD,no,ST. MARY'S GARDENS,"801 10TH ST                                  
",OAKLAND,St. Mary's Elderly Housing Corp.,Christian Church Homes of Northern California,Alameda,94607,101.000000000000000,100.000000000000000,HFDA/8 NC,6/30/2030 0:00:00,221(d)(4)MKT,9/1/2053 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,no affordability req,1,101.000000000000000,3.000000000000000,0.000000000000000,1, ,Small Nonprofit,37.805439999999997,-122.280891999999990,06001402600
81,1,81,1081.000000000000000,HUD,no,SOUTHLAKE TOWER,"1501 ALICE ST                                
",OAKLAND,"CCHNC South Lake Towers, Inc., a CA nonprofit corp.",Christian Church Homes of Northern California,Alameda,94612,130.000000000000000,130.000000000000000,Sec 8 NC,11/30/2025 0:00:00,542(c),8/1/2034 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,no affordability req,1,130.000000000000000,3.000000000000000,0.000000000000000,1, ,Large/Medium Nonprofit,37.803274000000002,-122.265912000000000,06001403400
82,1,82,1082.000000000000000,HUD,no,NORTHGATE TERRACE,"550 24th ST                                  
",OAKLAND,GRAPHIC COMMUNICATION RETIREMENT CENTER,Christian Church Homes of Northern California,Alameda,94612,201.000000000000000,155.000000000000000,LMSA,9/30/2014 0:00:00,202,11/1/2018 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,prepayment risk,3,201.000000000000000,3.000000000000000,1.000000000000000,3, ,Small Nonprofit,37.813620999999998,-122.269555999999990,06001401300
83,1,83,1083.000000000000000,HUD,no,Providence Senior Housing,"4699 Third St                                
",San Francisco,Providence Senior Housing Corporation,Christian Church Homes of Northern California,San Francisco,94124,49.000000000000000,49.000000000000000,PRAC/202,7/31/2013 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,49.000000000000000,1.000000000000000,1.000000000000000,1, ,Large/Medium Nonprofit,37.735647000000000,-122.390341000000010,06075061200
84,1,84,1084.000000000000000,HUD,no,EL BETHEL TERRACE,"1099 FILLMORE ST                             
",SAN FRANCISCO,"EL BETHEL TERRACE, INC.",Christian Church Homes of Northern California,San Francisco,94115,101.000000000000000,100.000000000000000,202/8 NC,7/31/2029 0:00:00,207/223(f),8/1/2044 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,no affordability req,1,101.000000000000000,3.000000000000000,0.000000000000000,1, ,Small Nonprofit,37.779452999999997,-122.431926000000000,06075016100
85,1,85,1085.000000000000000,HUD,no,FELLOWSHIP PLAZA,"14520 FRUITVALE AVE                          
",SARATOGA,"CALIF ODD FELLOWS FOUNDATION, A CALIF NP CORP",Christian Church Homes of Northern California,Santa Clara,95070,150.000000000000000,150.000000000000000,202/8 NC,3/31/2014 0:00:00,202,3/1/2020 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,prepayment risk,3,150.000000000000000,3.000000000000000,1.000000000000000,3, ,Small Nonprofit,37.257137000000000,-122.013688000000000,06085507301
86,1,86,1086.000000000000000,HUD,no,BURBANK ORCHARDS,"7777 Bodega AVE                              
",SEBASTOPOL,"BURBANK ORCHARDS, INC.",Christian Church Homes of Northern California,Sonoma,95472,60.000000000000000,60.000000000000000,202/8 NC,1/31/2016 0:00:00,202,2/1/2031 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,prepayment risk- possible restrictions,3,60.000000000000000,2.000000000000000,1.000000000000000,3, ,Small Nonprofit,38.398136999999998,-122.833312000000010,06097153404
87,1,87,1087.000000000000000,HUD,no,BURBANK HEIGHTS,7775 Bodega Ave,Sebastopol,SEBASTOPOL AREA HOUSING CORPORATION,Christian Church Homes of Northern California,Sonoma,95472,138.000000000000000,67.000000000000000,LMSA,11/30/2017 0:00:00,236(j)(1),6/1/2016 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,prepayment risk,3,138.000000000000000,3.000000000000000,1.000000000000000,3, ,Small Nonprofit,38.398138000000003,-122.832952000000010,06097153404
88,1,88,1088.000000000000000,HUD,no,FAHA MANOR,"191 W VERANO AVE                             
",SONOMA,"FAHA MANOR, CA NON-PROFIT ORGANIZATION",Christian Church Homes of Northern California,Sonoma,95476,48.000000000000000,48.000000000000000,202/8 NC,1/31/2013 0:00:00, ,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , , ,4,48.000000000000000,1.000000000000000,1.000000000000000,4, ,Small Nonprofit,38.302833999999997,-122.479077000000000,06097150202
89,1,89,1089.000000000000000,HUD,no,INDEPENDENCE PLAZA,"701 ATLANTIC AVE                             
",ALAMEDA,CITY OF ALAMEDA HOUSING AUTHORITY,CITY OF ALAMEDA HOUSING AUTHORITY,Alameda,94501,186.000000000000000,0.000000000000000, ,,221(d)(4)MKT/244,2/1/2031 0:00:00,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,no affordability req,0,186.000000000000000,3.000000000000000,0.000000000000000,0, ,City Agency,37.779665000000001,-122.276349000000000,06001427300
90,1,90,1090.000000000000000,HUD,no,WINDWOOD APARTMENTS,"298 E COTATI AVE                             
",COTATI,"Windwood Cypress Associates, LP c/o Bountiful Properties & Investments, Inc General Partner",Cochlan Associates Management Co.,Sonoma,94931,28.000000000000000,28.000000000000000,Sec 8 NC,5/31/2031 0:00:00, ,,Profit Motivated, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , , ,1,28.000000000000000,1.000000000000000,0.000000000000000,1, ,Profit Motivated,38.327606000000003,-122.701859000000000,06097151203
91,1,91,1091.000000000000000,HUD,no,LYTTON GARDENS IV,"330 EVERETT ST                               
",PALO ALTO,Lytton IV Housing Corporation,"Community Housing, Inc.",Santa Clara,94301,50.000000000000000,50.000000000000000,PRAC/202,4/30/2015 0:00:00,202,,Non-Profit, ,2-Low,2-Low, , , , , , , , , , , , , , , , , , ,low risk- PRAC,1,50.000000000000000,2.000000000000000,1.000000000000000,1, ,Small Nonprofit,37.447873000000001,-122.163690000000000,06085511302
